order_id,product_id,quantity
255d1f64-70e2-47e2-bc61-b2cf094799b5,809c4143-294b-4b60-8dc6-d9c2b7a24835,1
255d1f64-70e2-47e2-bc61-b2cf094799b5,aacbd6f7-4ccd-4b4c-867f-4063aaa77813,7
255d1f64-70e2-47e2-bc61-b2cf094799b5,ca914556-a0db-44d7-863f-0e44d10385ce,1
f5a3541d-7457-45b8-900b-c6e78ab1cdb0,5a61081a-f9f7-4e11-9ffd-b42fa4d56225,3
3c12e54b-bc3f-4bd9-b80a-e6147a026352,d65ca4ef-d7a7-49e5-a4df-c71d8725128e,2
3c12e54b-bc3f-4bd9-b80a-e6147a026352,3a17bdd7-dcc3-4d90-bc86-5f3ada12dfa8,5
3c12e54b-bc3f-4bd9-b80a-e6147a026352,72bfaa2c-a3e0-4332-968d-df15a522b1c3,0
3c12e54b-bc3f-4bd9-b80a-e6147a026352,0e7721a4-4da0-487c-a851-5be312ea072a,9
34928047-22e8-4c4c-b03d-dca2a2a54828,71abb479-36fe-41f7-a998-a941636f0d9c,2
34928047-22e8-4c4c-b03d-dca2a2a54828,20d0bfe6-5814-4b48-a7a8-a56fbbced858,6
34928047-22e8-4c4c-b03d-dca2a2a54828,3e2f6ed3-c445-47d8-b1c3-42b08701dbdf,3
34928047-22e8-4c4c-b03d-dca2a2a54828,3aa7e6fa-7b95-4aa8-a16a-910cad2da644,2
53ef6511-26ff-417d-b697-f2a8a0ea8fa6,776ca831-f797-487a-90be-0aaf8144cb31,6
c7cbb404-7531-4ebe-8387-426d45fdeb5d,8bb86b1f-361c-44cd-96a8-1cb10dc855cc,3
c7cbb404-7531-4ebe-8387-426d45fdeb5d,a86e22c5-a043-47ec-9f75-147ebcada74e,8
290b1573-6c58-42dd-bfa1-79c61d24119b,f9b9f70c-ecbb-4b9f-9ea7-a3dfcea9dfae,7
92b83a61-fbae-4b7f-b640-57f4bd4ee7b9,eeff4969-7c97-4386-a3ea-b99fcb9f3d72,0
92b83a61-fbae-4b7f-b640-57f4bd4ee7b9,ac7e024e-af6f-4b00-8072-c9887e0cb57e,7
92b83a61-fbae-4b7f-b640-57f4bd4ee7b9,ad0ba283-aa9d-4ad4-84ff-872c02ed8fa0,5
92b83a61-fbae-4b7f-b640-57f4bd4ee7b9,d2668ea7-f324-4c41-bc75-2d4f0790379e,9
4774d3f8-281f-4c4f-9f1d-218a0e2e88ca,e007cddb-655b-4c1c-b89d-d2f1d769de78,1
4774d3f8-281f-4c4f-9f1d-218a0e2e88ca,2657c5a8-8977-4c38-8808-406d9e8f6e0e,2
4774d3f8-281f-4c4f-9f1d-218a0e2e88ca,f9b9f70c-ecbb-4b9f-9ea7-a3dfcea9dfae,6
4774d3f8-281f-4c4f-9f1d-218a0e2e88ca,5b900df6-0484-4a17-a4ce-53528e85f44c,2
dd076375-fe4d-4362-8fea-79c0052d29ee,40de8b3e-07e9-44fe-8d4b-b80ec6bc0580,6
bd51ed69-68e4-4377-b422-7b3f70596d8c,700e83c1-7df2-440a-a1c8-25be39a5363b,2
bd51ed69-68e4-4377-b422-7b3f70596d8c,1a369c6a-bfc1-4f8b-86f3-19349231409a,5
c4e7b20e-651a-4330-9e4c-6f96d740b25a,1a369c6a-bfc1-4f8b-86f3-19349231409a,0
c4e7b20e-651a-4330-9e4c-6f96d740b25a,1a640c9b-6d3e-4460-8f94-48fad0e889c6,9
c4e7b20e-651a-4330-9e4c-6f96d740b25a,71abb479-36fe-41f7-a998-a941636f0d9c,6
0f80af6c-3b71-4690-83d8-14256e38560a,6d8df8c9-d795-4089-84a4-c5fa15a2b35b,1
0f80af6c-3b71-4690-83d8-14256e38560a,b8f39d3d-e563-4301-9ac2-a3ce99aec785,1
49193b7d-698e-4490-b8c3-ee36fb531077,8697d14f-e892-4e8c-8b52-47f362212956,6
49193b7d-698e-4490-b8c3-ee36fb531077,cb806c42-83c0-4cbd-94f3-f32f8968064d,3
49193b7d-698e-4490-b8c3-ee36fb531077,9c72a145-ed86-49cf-861d-24113157a3fc,8
b79c6708-03a2-466f-8b39-b3fd57f37f78,30b9653c-7f55-461c-97d3-a9c5804ff9c9,6
b79c6708-03a2-466f-8b39-b3fd57f37f78,92987258-87b3-4968-9eec-c61f12fd5b6c,2
b79c6708-03a2-466f-8b39-b3fd57f37f78,1a369c6a-bfc1-4f8b-86f3-19349231409a,1
af4d2bc0-ea88-40e7-8d9e-1ef6f7241594,e007cddb-655b-4c1c-b89d-d2f1d769de78,1
af4d2bc0-ea88-40e7-8d9e-1ef6f7241594,eed70591-dd87-4c44-ada2-30964723b91d,1
af4d2bc0-ea88-40e7-8d9e-1ef6f7241594,809c4143-294b-4b60-8dc6-d9c2b7a24835,2
b3656a89-6398-4a32-8fe0-5795a9a23b03,20d0bfe6-5814-4b48-a7a8-a56fbbced858,2
d4234ebc-9929-4960-8753-61ca1ddf6d3c,700e83c1-7df2-440a-a1c8-25be39a5363b,8
215350f3-89f0-48d3-b70b-5038fd2478e0,78785891-f52c-425d-883d-fea8fa09c3eb,4
215350f3-89f0-48d3-b70b-5038fd2478e0,d209b070-25cf-4550-8f6a-1969be507461,3
215350f3-89f0-48d3-b70b-5038fd2478e0,64572c68-a5c2-4c88-908d-af9c755049ff,0
14aea58e-414e-4983-8475-62097e85ed0f,ac487d7d-ad8e-46b2-81bf-0ca52f93f750,0
14aea58e-414e-4983-8475-62097e85ed0f,7bc892af-c72d-4a6b-8c6e-14351af98577,7
e7e28ceb-bdc6-4fe3-87d9-beb0018a98f0,e573a184-99f4-4e95-8a76-0b456cfa821a,8
161d6a6f-6e69-4f87-8b48-c03f10ab675a,fb33a728-c6aa-4d86-9767-e291d7e71173,4
161d6a6f-6e69-4f87-8b48-c03f10ab675a,f9b9f70c-ecbb-4b9f-9ea7-a3dfcea9dfae,9
161d6a6f-6e69-4f87-8b48-c03f10ab675a,1a58e529-3aee-4231-a5fa-8d46da3596f1,8
161d6a6f-6e69-4f87-8b48-c03f10ab675a,bf2eb3e5-5926-4863-aba0-53b643791bed,4
794d715a-be0d-4720-b39b-7166a9547fe6,cb806c42-83c0-4cbd-94f3-f32f8968064d,4
794d715a-be0d-4720-b39b-7166a9547fe6,ca914556-a0db-44d7-863f-0e44d10385ce,6
c8e6c63a-ee36-46de-88c7-1b837c2b8492,809c4143-294b-4b60-8dc6-d9c2b7a24835,4
c8e6c63a-ee36-46de-88c7-1b837c2b8492,1c7fdc97-afc5-4eaf-b930-3b25d81cff7a,8
01defd3f-cf70-41b6-88ba-47476e3a3e66,ad0ba283-aa9d-4ad4-84ff-872c02ed8fa0,8
01defd3f-cf70-41b6-88ba-47476e3a3e66,72bfaa2c-a3e0-4332-968d-df15a522b1c3,2
01defd3f-cf70-41b6-88ba-47476e3a3e66,a86e22c5-a043-47ec-9f75-147ebcada74e,2
f54eb5f8-ec3c-4b77-955f-1753d0660b32,5c239f26-4515-45d0-a3eb-dee228a6ee10,6
f54eb5f8-ec3c-4b77-955f-1753d0660b32,68d71818-0241-4328-90ce-ab630aca775e,7
f54eb5f8-ec3c-4b77-955f-1753d0660b32,039fcf32-2881-4152-974e-ea25ee7a4bd2,5
f54eb5f8-ec3c-4b77-955f-1753d0660b32,701a3fb2-ac29-46c4-a743-16f06ed9bd74,8
e8180572-5ec0-4cb0-9ab0-ede506b34976,da651197-508c-4c7b-aed0-b6641aa61ac0,7
e8180572-5ec0-4cb0-9ab0-ede506b34976,5798af51-4d89-4d75-83ba-7300de3500ee,1
e8180572-5ec0-4cb0-9ab0-ede506b34976,40de8b3e-07e9-44fe-8d4b-b80ec6bc0580,8
732dbd7a-b13a-498a-a74e-673ec0bf8b86,31ef926c-caa7-4559-9e07-d546d4393740,2
08a14959-3479-4b1b-a8ea-1bbe7879a704,cc4afdd3-897b-4395-ba11-90d691a8e2f3,0
08a14959-3479-4b1b-a8ea-1bbe7879a704,ad0ba283-aa9d-4ad4-84ff-872c02ed8fa0,5
08a14959-3479-4b1b-a8ea-1bbe7879a704,e573a184-99f4-4e95-8a76-0b456cfa821a,6
dd6ba14f-88e7-4d5c-8f08-ac8b2e6ef58d,49f123bd-7248-46b6-acc5-168442f3f67d,9
dd6ba14f-88e7-4d5c-8f08-ac8b2e6ef58d,2657c5a8-8977-4c38-8808-406d9e8f6e0e,5
dd6ba14f-88e7-4d5c-8f08-ac8b2e6ef58d,aacbd6f7-4ccd-4b4c-867f-4063aaa77813,3
dd6ba14f-88e7-4d5c-8f08-ac8b2e6ef58d,1a640c9b-6d3e-4460-8f94-48fad0e889c6,8
991a4555-3a1e-4e6b-b757-83df3d17ee5e,b92e24e7-7df9-404f-8abe-ce845e90a97b,9
991a4555-3a1e-4e6b-b757-83df3d17ee5e,9c23752e-41b1-4497-91b0-412fe8799e22,0
d8247706-4b38-40d6-a06e-d1996db43021,f52a2fe5-fc5b-491a-a00b-8b1b8e4ea47c,7
d8247706-4b38-40d6-a06e-d1996db43021,cb806c42-83c0-4cbd-94f3-f32f8968064d,6
d8247706-4b38-40d6-a06e-d1996db43021,3dc51282-4558-4e72-9c58-ccf922d058dc,1
7edba295-94b7-42e8-8cc8-d7db70b39b37,da651197-508c-4c7b-aed0-b6641aa61ac0,4
7edba295-94b7-42e8-8cc8-d7db70b39b37,7bc892af-c72d-4a6b-8c6e-14351af98577,3
7edba295-94b7-42e8-8cc8-d7db70b39b37,69e58c01-2b60-43cb-a832-aaa284d870be,0
7edba295-94b7-42e8-8cc8-d7db70b39b37,16b9a513-f66c-4bdd-abc1-9044ab77471e,7
9bfde5cf-cd23-4e87-b557-de940b7fc308,336d5719-dbe7-401c-abc8-244091a11926,9
9bfde5cf-cd23-4e87-b557-de940b7fc308,3e2f6ed3-c445-47d8-b1c3-42b08701dbdf,9
9bfde5cf-cd23-4e87-b557-de940b7fc308,31ef926c-caa7-4559-9e07-d546d4393740,5
8ad138a6-d58d-4300-820b-ccf5269eb795,e19e52a4-2b31-4d64-a7b8-8651a43cdd14,3
8ad138a6-d58d-4300-820b-ccf5269eb795,7aec1655-d788-4639-b182-7f32ae45cd56,0
8ad138a6-d58d-4300-820b-ccf5269eb795,17b69216-b8a1-4a66-b585-bc5209bd5d64,9
8ad138a6-d58d-4300-820b-ccf5269eb795,3aa7e6fa-7b95-4aa8-a16a-910cad2da644,3
e3c2d15b-c6dd-487f-9d3c-d9cc58c84a7e,cb806c42-83c0-4cbd-94f3-f32f8968064d,8
02437e46-7e07-441a-9749-6137d781ab61,8f19fc06-1212-45bc-8f8e-d0c76f3c39ff,8
02437e46-7e07-441a-9749-6137d781ab61,bfb0aafd-65ef-4d85-907e-6cf830d0ee89,9
02437e46-7e07-441a-9749-6137d781ab61,dbfca6b1-e0ee-46ee-bb38-bf33b2de6e37,4
897c4ac0-8c70-4f64-b211-6f13117adc9a,06001b49-a173-43c0-8d59-a25c00b95f67,9
897c4ac0-8c70-4f64-b211-6f13117adc9a,5a61081a-f9f7-4e11-9ffd-b42fa4d56225,6
a658be57-64e3-479f-9bb9-004032da66e1,a86e22c5-a043-47ec-9f75-147ebcada74e,4
a658be57-64e3-479f-9bb9-004032da66e1,1c7fdc97-afc5-4eaf-b930-3b25d81cff7a,6
a658be57-64e3-479f-9bb9-004032da66e1,9c61351b-9225-423a-827b-99e3a1c432bf,4
a658be57-64e3-479f-9bb9-004032da66e1,30b9653c-7f55-461c-97d3-a9c5804ff9c9,0
263d4364-8c4f-4084-b79b-5be5432bb645,e0e67f68-e0bc-414f-8b53-bcd9967144d7,3
263d4364-8c4f-4084-b79b-5be5432bb645,bfb0aafd-65ef-4d85-907e-6cf830d0ee89,6
263d4364-8c4f-4084-b79b-5be5432bb645,7c804df8-13ea-4885-88a1-480847f8fdcd,6
263d4364-8c4f-4084-b79b-5be5432bb645,3e2f6ed3-c445-47d8-b1c3-42b08701dbdf,1
97f21588-9b42-470e-9e63-e0ef67235dc7,7eed8e0b-e34e-4df3-b2a3-8fb9103b56e9,1
97f21588-9b42-470e-9e63-e0ef67235dc7,fb33a728-c6aa-4d86-9767-e291d7e71173,8
97f21588-9b42-470e-9e63-e0ef67235dc7,da651197-508c-4c7b-aed0-b6641aa61ac0,6
97f21588-9b42-470e-9e63-e0ef67235dc7,3ee9bac0-3ec3-4f51-b0fe-d5da5cbee0cb,0
0adf6c13-2bad-4f8c-ac7b-22c5eb3226ef,ac487d7d-ad8e-46b2-81bf-0ca52f93f750,2
49d2fb92-76c7-4caf-a080-b5b88cad9def,3e2f6ed3-c445-47d8-b1c3-42b08701dbdf,4
51587eba-ed4c-43dc-ab33-ff6e4fcaffc1,809c4143-294b-4b60-8dc6-d9c2b7a24835,5
51587eba-ed4c-43dc-ab33-ff6e4fcaffc1,54cacec8-3e79-47be-8990-f4c53c98492a,1
51587eba-ed4c-43dc-ab33-ff6e4fcaffc1,2657c5a8-8977-4c38-8808-406d9e8f6e0e,9
ab220aef-b0a6-42ab-bbe3-2d6531667171,7eed8e0b-e34e-4df3-b2a3-8fb9103b56e9,5
1ff61065-cd2d-455c-bc0f-cf1915f18d19,7eed8e0b-e34e-4df3-b2a3-8fb9103b56e9,9
1ff61065-cd2d-455c-bc0f-cf1915f18d19,54cacec8-3e79-47be-8990-f4c53c98492a,3
1ff61065-cd2d-455c-bc0f-cf1915f18d19,06001b49-a173-43c0-8d59-a25c00b95f67,9
1ff61065-cd2d-455c-bc0f-cf1915f18d19,3a17bdd7-dcc3-4d90-bc86-5f3ada12dfa8,5
fcfa276e-a9c3-43b7-8eb6-914e9995792b,49f123bd-7248-46b6-acc5-168442f3f67d,6
fcfa276e-a9c3-43b7-8eb6-914e9995792b,f52a2fe5-fc5b-491a-a00b-8b1b8e4ea47c,6
fcfa276e-a9c3-43b7-8eb6-914e9995792b,0c4dfc3b-d851-433b-aa19-d0029f0a6b09,0
fcfa276e-a9c3-43b7-8eb6-914e9995792b,1c7fdc97-afc5-4eaf-b930-3b25d81cff7a,2
08e6f981-2a1b-44ae-98d1-2299c30db859,3a17bdd7-dcc3-4d90-bc86-5f3ada12dfa8,4
08e6f981-2a1b-44ae-98d1-2299c30db859,68d71818-0241-4328-90ce-ab630aca775e,1
08e6f981-2a1b-44ae-98d1-2299c30db859,cbe31354-4301-4b77-9ae9-ed1b64625711,6
08e6f981-2a1b-44ae-98d1-2299c30db859,eed70591-dd87-4c44-ada2-30964723b91d,5
132505a9-e92b-4ec5-8b49-db9ceea925ff,a95dc6f2-de28-4672-9213-3a931987a3e8,2
132505a9-e92b-4ec5-8b49-db9ceea925ff,3aa7e6fa-7b95-4aa8-a16a-910cad2da644,5
132505a9-e92b-4ec5-8b49-db9ceea925ff,701a3fb2-ac29-46c4-a743-16f06ed9bd74,2
c2e09a53-b7cc-431d-9bf7-0d1e6b9dd407,54cacec8-3e79-47be-8990-f4c53c98492a,4
b32c6d0a-a4b9-4717-9b6c-7cc86314cb1e,e0c08365-ea87-488e-a6eb-f74936dcb1f9,3
b32c6d0a-a4b9-4717-9b6c-7cc86314cb1e,d449814d-3da0-4fe0-bf74-f5acc50599c1,9
e2bf279a-18e5-48c3-be21-ddd8050e8364,aacbd6f7-4ccd-4b4c-867f-4063aaa77813,0
e2bf279a-18e5-48c3-be21-ddd8050e8364,8bb86b1f-361c-44cd-96a8-1cb10dc855cc,5
7765e96c-54cd-4b98-b9f9-a3726af09fd6,3fe25947-79be-4417-b2b1-632a80b22102,9
7765e96c-54cd-4b98-b9f9-a3726af09fd6,06001b49-a173-43c0-8d59-a25c00b95f67,9
7765e96c-54cd-4b98-b9f9-a3726af09fd6,b8d83250-083f-42d2-b5bb-a1bef184b034,9
7765e96c-54cd-4b98-b9f9-a3726af09fd6,1a369c6a-bfc1-4f8b-86f3-19349231409a,9
17c98f42-412e-4674-8443-68da26e36dd9,30b9653c-7f55-461c-97d3-a9c5804ff9c9,6
17c98f42-412e-4674-8443-68da26e36dd9,da651197-508c-4c7b-aed0-b6641aa61ac0,7
8eb7923a-adf4-4b5c-a331-11aea94300cf,3dc51282-4558-4e72-9c58-ccf922d058dc,5
8eb7923a-adf4-4b5c-a331-11aea94300cf,a95dc6f2-de28-4672-9213-3a931987a3e8,8
8eb7923a-adf4-4b5c-a331-11aea94300cf,d2668ea7-f324-4c41-bc75-2d4f0790379e,4
055d5bcb-54d1-47e2-b435-b2819c76e874,eed70591-dd87-4c44-ada2-30964723b91d,6
055d5bcb-54d1-47e2-b435-b2819c76e874,3fe25947-79be-4417-b2b1-632a80b22102,3
055d5bcb-54d1-47e2-b435-b2819c76e874,701a3fb2-ac29-46c4-a743-16f06ed9bd74,2
055d5bcb-54d1-47e2-b435-b2819c76e874,809c4143-294b-4b60-8dc6-d9c2b7a24835,2
4fc817d2-e36b-4767-a4fa-1c9f5ebe3c9e,336d5719-dbe7-401c-abc8-244091a11926,9
eb2bf27b-32c8-4180-a694-d79192567df7,aacbd6f7-4ccd-4b4c-867f-4063aaa77813,9
eb2bf27b-32c8-4180-a694-d79192567df7,776ca831-f797-487a-90be-0aaf8144cb31,3
795e64d5-faac-4347-b2db-a4831d1e30aa,1a640c9b-6d3e-4460-8f94-48fad0e889c6,4
246a9609-fbf7-4f02-be1c-258ec19c7aca,5a61081a-f9f7-4e11-9ffd-b42fa4d56225,4
867a14a3-abe4-41cf-8891-d547685848fb,54cacec8-3e79-47be-8990-f4c53c98492a,7
867a14a3-abe4-41cf-8891-d547685848fb,336d5719-dbe7-401c-abc8-244091a11926,3
440b5e94-b2a9-42ae-a639-bff513afcec6,d65ca4ef-d7a7-49e5-a4df-c71d8725128e,3
8e49998a-b5e8-49e3-8571-8192214976e0,df24a27e-a7d2-47f5-a52e-6b6064f94099,3
8e49998a-b5e8-49e3-8571-8192214976e0,e0c08365-ea87-488e-a6eb-f74936dcb1f9,6
b9865451-033d-4088-a47f-ae0468061e5c,a25cbdf1-2e41-4c15-b68f-002965921e3a,9
b9865451-033d-4088-a47f-ae0468061e5c,20d0bfe6-5814-4b48-a7a8-a56fbbced858,3
b9865451-033d-4088-a47f-ae0468061e5c,5b900df6-0484-4a17-a4ce-53528e85f44c,3
13286c96-c284-424d-8ff7-f3a8cc3e2701,8697d14f-e892-4e8c-8b52-47f362212956,2
cd41855e-9b93-45d8-b109-3ca356269f5a,e19e52a4-2b31-4d64-a7b8-8651a43cdd14,3
cd41855e-9b93-45d8-b109-3ca356269f5a,a95dc6f2-de28-4672-9213-3a931987a3e8,1
cd41855e-9b93-45d8-b109-3ca356269f5a,8bb86b1f-361c-44cd-96a8-1cb10dc855cc,4
cd41855e-9b93-45d8-b109-3ca356269f5a,f9b9f70c-ecbb-4b9f-9ea7-a3dfcea9dfae,9
2addadff-2b3d-4350-9a70-0cc380a83731,399900a6-d9f5-4f67-b723-60f2eb038e35,9
2addadff-2b3d-4350-9a70-0cc380a83731,da651197-508c-4c7b-aed0-b6641aa61ac0,2
2addadff-2b3d-4350-9a70-0cc380a83731,ad0ba283-aa9d-4ad4-84ff-872c02ed8fa0,1
ab53683a-d100-4a4d-8aa5-1cf618abf4c2,d449814d-3da0-4fe0-bf74-f5acc50599c1,7
ab53683a-d100-4a4d-8aa5-1cf618abf4c2,e007cddb-655b-4c1c-b89d-d2f1d769de78,5
de89d1c5-42eb-478c-a7b0-a8e5f8e04b46,aacbd6f7-4ccd-4b4c-867f-4063aaa77813,3
de89d1c5-42eb-478c-a7b0-a8e5f8e04b46,2eca8faa-80d8-48f2-b657-727a88578f83,0
f7bf8469-672c-49ad-89e0-ec5b58567152,0e7721a4-4da0-487c-a851-5be312ea072a,3
f7bf8469-672c-49ad-89e0-ec5b58567152,3fe25947-79be-4417-b2b1-632a80b22102,4
f7bf8469-672c-49ad-89e0-ec5b58567152,5c239f26-4515-45d0-a3eb-dee228a6ee10,1
f7bf8469-672c-49ad-89e0-ec5b58567152,5798af51-4d89-4d75-83ba-7300de3500ee,7
76e3a999-a704-486e-bdee-624b34b4e0a0,64572c68-a5c2-4c88-908d-af9c755049ff,0
76e3a999-a704-486e-bdee-624b34b4e0a0,9c23752e-41b1-4497-91b0-412fe8799e22,9
